method,subject,psnr,ssim,nrmse,dice_wt,dice_tc,dice_et
SwinIR + PathologyLoss,BraTS2021_00014,31.560528,0.9851035475730896,0.13818681,0.0,nan,nan
SwinIR + PathologyLoss,BraTS2021_00014,31.494625,0.9865983724594116,0.12917958,0.0,nan,nan
SwinIR + PathologyLoss,BraTS2021_00014,31.548485,0.98676997423172,0.1267865,0.0,nan,nan
SwinIR + PathologyLoss,BraTS2021_00014,31.498453,0.9867040514945984,0.12621047,0.3,nan,nan
SwinIR + PathologyLoss,BraTS2021_00014,31.603691,0.9867496490478516,0.12389855,0.13226452905811623,nan,nan
SwinIR + PathologyLoss,BraTS2021_00014,31.479721,0.9868243932723999,0.122547515,0.7597061909758657,0.3888888888888889,0.3888888888888889
SwinIR + PathologyLoss,BraTS2021_00014,30.908957,0.9857942461967468,0.12507884,0.698,0.33766233766233766,0.33766233766233766
SwinIR + PathologyLoss,BraTS2021_00014,30.157051,0.9828709959983826,0.1336733,0.7619909502262443,0.7241379310344828,0.7241379310344828
SwinIR + PathologyLoss,BraTS2021_00014,30.150911,0.9826173782348633,0.13003153,0.8729121278140886,0.6,0.6
SwinIR + PathologyLoss,BraTS2021_00014,29.563534,0.9804186224937439,0.1321184,0.9012987012987013,0.4810126582278481,0.4810126582278481
SwinIR + PathologyLoss,BraTS2021_00014,29.480919,0.9789524078369141,0.12911063,0.8973293768545995,0.6299212598425197,0.6299212598425197
SwinIR + PathologyLoss,BraTS2021_00014,29.365772,0.9776992201805115,0.12701866,0.8777951118044722,0.2560553633217993,0.2560553633217993
SwinIR + PathologyLoss,BraTS2021_00014,29.196842,0.9766632914543152,0.124290876,0.8777885548011639,0.4036697247706422,0.4036697247706422
SwinIR + PathologyLoss,BraTS2021_00014,28.952507,0.976253092288971,0.1211201,0.9092618711800659,0.3972602739726027,0.3972602739726027
