method,subject,psnr,ssim,nrmse,dice_wt,dice_tc,dice_et
Uformer + PathologyLoss,BraTS2021_00014,30.320166,0.9784362316131592,0.09129966,0.6517412935323383,nan,nan
Uformer + PathologyLoss,BraTS2021_00014,30.276993,0.9805587530136108,0.088731535,0.027906976744186046,nan,nan
Uformer + PathologyLoss,BraTS2021_00016,29.478739,0.9834590554237366,0.1081131,0.0,nan,nan
Uformer + PathologyLoss,BraTS2021_00016,28.938625,0.984294593334198,0.10822058,0.0,nan,nan
Uformer + PathologyLoss,BraTS2021_00016,28.500965,0.980250895023346,0.11610111,0.0,nan,nan
Uformer + PathologyLoss,BraTS2021_00016,28.45088,0.979269802570343,0.114411056,0.0,nan,nan
Uformer + PathologyLoss,BraTS2021_00016,28.446676,0.9802917838096619,0.11063808,0.0,nan,nan
Uformer + PathologyLoss,BraTS2021_00016,28.50358,0.9791327714920044,0.11115966,0.0,nan,nan
Uformer + PathologyLoss,BraTS2021_00016,28.619547,0.9789091944694519,0.10769911,0.0,nan,nan
Uformer + PathologyLoss,BraTS2021_00016,28.601036,0.9794225096702576,0.10495564,0.0,nan,nan
Uformer + PathologyLoss,BraTS2021_00016,28.641235,0.9803699851036072,0.10299796,0.0,nan,nan
Uformer + PathologyLoss,BraTS2021_00016,28.53237,0.9804332852363586,0.1002094,0.5049019607843137,nan,nan
Uformer + PathologyLoss,BraTS2021_00016,29.281656,0.9819840788841248,0.094905086,0.0,nan,nan
Uformer + PathologyLoss,BraTS2021_00016,29.038395,0.981225848197937,0.09548837,0.7490820073439413,nan,nan
Uformer + PathologyLoss,BraTS2021_00016,28.999783,0.9832927584648132,0.09308912,0.9177330895795247,0.0,0.0
Uformer + PathologyLoss,BraTS2021_00016,29.152052,0.9831489324569702,0.09312278,0.7609359104781281,0.0,0.0
Uformer + PathologyLoss,BraTS2021_00016,29.102423,0.9834078550338745,0.09216566,0.8817733990147784,0.6714285714285714,0.6417910447761194
Uformer + PathologyLoss,BraTS2021_00016,28.639744,0.9825931787490845,0.095658146,0.7317574511819116,0.5423728813559322,0.4675324675324675
Uformer + PathologyLoss,BraTS2021_00016,28.678715,0.9833378791809082,0.092678994,0.8883025505716798,0.7490636704119851,0.72
Uformer + PathologyLoss,BraTS2021_00016,28.91597,0.983278214931488,0.09215497,0.8987234042553192,0.8146067415730337,0.6771653543307087
Uformer + PathologyLoss,BraTS2021_00016,28.789358,0.9838523864746094,0.09094483,0.8968318440292445,0.8888888888888888,0.8466666666666667
Uformer + PathologyLoss,BraTS2021_00016,29.137327,0.9834354519844055,0.08912721,0.799660441426146,0.7948717948717948,0.5925925925925926
Uformer + PathologyLoss,BraTS2021_00016,28.512619,0.9838995337486267,0.09068345,0.7977707006369427,0.9290540540540541,0.7551020408163265
Uformer + PathologyLoss,BraTS2021_00016,28.880299,0.9838160872459412,0.08922009,0.7692307692307693,0.9292035398230089,0.7605633802816901
Uformer + PathologyLoss,BraTS2021_00016,29.095669,0.9844149351119995,0.088101104,0.8026424442609413,0.8941176470588236,0.7150837988826816
Uformer + PathologyLoss,BraTS2021_00016,28.86904,0.9840630292892456,0.086999305,0.9270516717325228,0.9437908496732026,0.7484276729559748
Uformer + PathologyLoss,BraTS2021_00016,28.23484,0.9834340214729309,0.09146224,0.8831168831168831,0.9570552147239264,0.7745358090185677
Uformer + PathologyLoss,BraTS2021_00016,28.85828,0.9834107160568237,0.088904254,0.9068413391557496,0.96875,0.7917737789203085
Uformer + PathologyLoss,BraTS2021_00016,28.94735,0.9834699034690857,0.088503346,0.8673091178650852,0.9166666666666666,0.752
Uformer + PathologyLoss,BraTS2021_00016,28.660408,0.9835022687911987,0.089536406,0.8911465892597968,0.9386792452830188,0.7990430622009569
Uformer + PathologyLoss,BraTS2021_00016,28.234318,0.9833189845085144,0.0916659,0.9348441926345609,0.9681818181818181,0.863961813842482
Uformer + PathologyLoss,BraTS2021_00016,28.114378,0.982796847820282,0.09317733,0.8994627782041443,0.9563218390804598,0.785
Uformer + PathologyLoss,BraTS2021_00016,28.459425,0.9830126166343689,0.09082294,0.9041095890410958,0.9700996677740864,0.8413461538461539
Uformer + PathologyLoss,BraTS2021_00016,28.236464,0.9833191633224487,0.09062764,0.9187935034802784,0.9503858875413451,0.810304449648712
Uformer + PathologyLoss,BraTS2021_00016,28.912537,0.9838843941688538,0.08787498,0.8924818108326596,0.9657534246575342,0.8531468531468531
Uformer + PathologyLoss,BraTS2021_00016,28.235819,0.9840551018714905,0.09060379,0.8665540540540541,0.9420289855072463,0.8075117370892019
Uformer + PathologyLoss,BraTS2021_00016,28.648129,0.9851658344268799,0.08679594,0.8802083333333334,0.9407313997477932,0.7852193995381063
