method,subject,psnr,ssim,nrmse,dice_wt,dice_tc,dice_et
PP-MAE-v2 (mask-free) [PROPOSED],BraTS2021_00016,18.147657,0.8259204626083374,0.28422046,0.9371534195933456,0.8387096774193549,0.7409200968523002
PP-MAE-v2 (mask-free) [PROPOSED],BraTS2021_00016,18.552269,0.824805498123169,0.28161234,0.9511961722488038,0.8713692946058091,0.7859078590785907
PP-MAE-v2 (mask-free) [PROPOSED],BraTS2021_00016,18.667109,0.8320207595825195,0.2763018,0.8275862068965517,0.7405405405405405,0.6305084745762712
PP-MAE-v2 (mask-free) [PROPOSED],BraTS2021_00016,18.295616,0.8299375772476196,0.27795112,0.9468405215646941,0.6991869918699187,0.7017543859649122
PP-MAE-v2 (mask-free) [PROPOSED],BraTS2021_00016,18.797058,0.8361524343490601,0.2726549,0.8125,0.6626506024096386,0.6626506024096386
PP-MAE-v2 (mask-free) [PROPOSED],BraTS2021_00016,20.057833,0.8628381490707397,0.24121803,0.4214162348877375,0.0,0.0
PP-MAE-v2 (mask-free) [PROPOSED],BraTS2021_00016,19.90001,0.8461542129516602,0.24777165,0.7647867950481431,0.0,0.0
PP-MAE-v2 (mask-free) [PROPOSED],BraTS2021_00016,18.86338,0.8322060704231262,0.26729,0.7267355982274741,nan,nan
PP-MAE-v2 (mask-free) [PROPOSED],BraTS2021_00016,19.441563,0.8483760356903076,0.25510266,0.7811550151975684,nan,nan
PP-MAE-v2 (mask-free) [PROPOSED],BraTS2021_00016,19.318916,0.8354312181472778,0.26092574,0.0,nan,nan
PP-MAE-v2 (mask-free) [PROPOSED],BraTS2021_00016,20.92185,0.8781095743179321,0.22359872,0.0,nan,nan
PP-MAE-v2 (mask-free) [PROPOSED],BraTS2021_00016,19.6821,0.8382804989814758,0.25301585,0.0,nan,nan
PP-MAE-v2 (mask-free) [PROPOSED],BraTS2021_00016,20.15726,0.8489340543746948,0.2462768,0.0,nan,nan
PP-MAE-v2 (mask-free) [PROPOSED],BraTS2021_00016,21.23704,0.8715522289276123,0.22392112,0.0,nan,nan
PP-MAE-v2 (mask-free) [PROPOSED],BraTS2021_00016,20.380768,0.8495387434959412,0.2415944,0.0,nan,nan
PP-MAE-v2 (mask-free) [PROPOSED],BraTS2021_00021,25.784044,0.8824607133865356,0.27920955,0.0,nan,nan
PP-MAE-v2 (mask-free) [PROPOSED],BraTS2021_00021,25.732594,0.8786482810974121,0.27884725,0.0,nan,nan
PP-MAE-v2 (mask-free) [PROPOSED],BraTS2021_00021,25.85905,0.8871864676475525,0.26290664,0.0,nan,nan
PP-MAE-v2 (mask-free) [PROPOSED],BraTS2021_00021,25.853245,0.8832278251647949,0.26686484,0.0,nan,nan
PP-MAE-v2 (mask-free) [PROPOSED],BraTS2021_00021,26.277973,0.8922668099403381,0.25504127,0.0,nan,nan
PP-MAE-v2 (mask-free) [PROPOSED],BraTS2021_00021,25.91565,0.8796482086181641,0.26231343,0.0,nan,nan
